pr2,pr3,State,FIPSCode
0.9587020648967551,0.036923076923076927,MA,2500957880
0.8368421052631579,0.025157232704402517,MA,2500958405
0.9167733674775929,0.02653631284916201,MA,2500959105
0.905829596412556,0.0049504950495049506,MA,2500959245
0.8931860036832413,0.016494845360824743,MA,2500960015
0.8904347826086957,0.056640625,MA,2500968645
0.9207650273224044,0.03560830860534125,MA,2500970150
0.8571428571428571,0.010416666666666666,MA,2500974595
0.9065420560747663,0.02577319587628866,MA,2500977150
0.925,0.04054054054054054,MA,2501102095
0.967741935483871,0.06666666666666667,MA,2501105560
0.8979591836734694,0.045454545454545456,MA,2501109595
0.95,0.02631578947368421,MA,2501112505
0.9090909090909091,0.04,MA,2501114885
0.8421052631578947,0,MA,2501115200
0.9565217391304348,0.03787878787878788,MA,2501116670
0.8636363636363636,0.05263157894736842,MA,2501121780
0.90625,0,MA,2501125730
0.8991935483870968,0.017937219730941704,MA,2501127025
NaN,NaN,MA,2501129475
0.8695652173913043,0.05,MA,2501129650
0.6271186440677966,0,MA,2501135180
0,NaN,MA,2501135285
NaN,NaN,MA,2501142040
0.9411764705882353,0.005681818181818182,MA,2501142285
0.8125,0,MA,2501145490
0.9074074074074074,0.02040816326530612,MA,2501147835
0.8469387755102041,0.03614457831325301,MA,2501151265
0.8333333333333334,0,MA,2501158335
0.9516129032258065,0,MA,2501161135
0.8522727272727273,0,MA,2501161905
0.896551724137931,0.038461538461538464,MA,2501168400
0.9444444444444444,0,MA,2501173265
0.9375,0,MA,2501174525
0.8541666666666666,0,MA,2501179110
0.9028642590286425,0,MA,2501300765
0.8,0,MA,2501306085
NaN,NaN,MA,2501308470
0.7307692307692307,0.05263157894736842,MA,2501313485
0.890840652446675,0,MA,2501313660
0.9048295454545454,0.01098901098901099,MA,2501319645
NaN,NaN,MA,2501326675
0.8583333333333333,0.009708737864077669,MA,2501328075
0.9333333333333333,0,MA,2501330665
0.8790637191157347,0.01775147928994083,MA,2501330840
0.8882733148661126,0.02494802494802495,MA,2501336300
0.8970588235294118,0.006557377049180328,MA,2501337175
0.9562043795620438,0.030534351145038167,MA,2501342145
NaN,NaN,MA,2501342530
0.9147982062780269,0.004901960784313725,MA,2501352105
NaN,NaN,MA,2501358650
0.9306122448979591,0.02631578947368421,MA,2501365825
0.8489771359807461,0.04535790219702339,MA,2501367000
0.5882352941176471,0,MA,2501370045
0.6666666666666666,0.02,MA,2501372390
0.9185098952270081,0.020278833967046894,MA,2501376030
0.928695652173913,0.02247191011235955,MA,2501377850
0.9245283018867925,0.027210884353741496,MA,2501379740
0.9303621169916435,0.05389221556886228,MA,2501501325
0.9088785046728972,0.038560411311053984,MA,2501504825
0.9523809523809523,0,MA,2501513590
0.967741935483871,0.06666666666666667,MA,2501516040
0.9523809523809523,0.016666666666666666,MA,2501519330
0.9166666666666666,0,MA,2501526290
0.9064748201438849,0.03968253968253968,MA,2501526535
0.8787878787878788,0.03940886699507389,MA,2501527690
0.926829268292683,0,MA,2501529265
NaN,NaN,MA,2501531785
0.9166666666666666,0,MA,2501540990
0.8685651697699891,0.04665825977301387,MA,2501546330
0.9310344827586207,0.018518518518518517,MA,2501552560
1,0,MA,2501554030
0.8962962962962963,0,MA,2501562745
0.9227799227799228,0.008368200836820083,MA,2501564145
0.941747572815534,0.030927835051546393,MA,2501572880
0.9836065573770492,0.016666666666666666,MA,2501576380
0.8028169014084507,0,MA,2501579915
NaN,NaN,MA,2501582175
0.8649544324772163,0.017241379310344827,MA,2501700380
0.8976327575175944,0.024946543121881683,MA,2501701605
0.8829787234042553,0,MA,2501701955
0.9309623430962343,0.0449438202247191,MA,2501702130
0.9166666666666666,0.004784688995215311,MA,2501703005
0.9981060606060606,0,MA,2501704615
0.896588486140725,0.04518430439952437,MA,2501705070
0.9069003285870756,0.022946859903381644,MA,2501705805
0.8664122137404581,0.00881057268722467,MA,2501707350
0.8726673984632273,0.011320754716981131,MA,2501709840
0.8777777777777778,0.014404190309908338,MA,2501711000
0.839344262295082,0.02734375,MA,2501711525
0.9412225705329154,0.02164862614487927,MA,2501713135
0.8790233074361821,0.03282828282828283,MA,2501715060
0.9314814814814815,0.011928429423459244,MA,2501717475
0.8958333333333334,0.031007751937984496,MA,2501717825
0.8696461824953445,0.010706638115631691,MA,2501721990
0.854618015963512,0.049366244162775186,MA,2501724925
0.9132231404958677,0.042986425339366516,MA,2501727480
0.8754448398576512,0.012195121951219513,MA,2501730700
0.8751835535976505,0.053691275167785234,MA,2501731085
0.9368191721132898,0.046511627906976744,MA,2501731540
0.9045751633986928,0.05635838150289017,MA,2501735215
0.9009584664536742,0.024822695035460994,MA,2501735425
0.8220858895705522,0,MA,2501735950
0.8397070789259561,0.04263565891472868,MA,2501737000
0.9097826086956522,0.04778972520908005,MA,2501737875
0.9363265306122449,0.03051438535309503,MA,2501738715
0.9004329004329005,0,MA,2501739625
0.8471892319873318,0,MA,2501739835
0.8753180661577609,0.027616279069767442,MA,2501740115
0.9141004862236629,0.0425531914893617,MA,2501743895
0.8825096182302457,0.052313883299798795,MA,2501745560
0.9123595505617977,0.054187192118226604,MA,2501748955
0.8982188295165394,0.028328611898016998,MA,2501752805
0.884828349944629,0.030037546933667083,MA,2501756130
0.888268156424581,0.0880503144654088,MA,2501761380
0.9090909090909091,0,MA,2501761590
0.8303324099722992,0.01751459549624687,MA,2501762535
0.9225512528473804,0.03333333333333333,MA,2501767665
0.9703504043126685,0.03333333333333333,MA,2501768050
0.9117647058823529,0.07634408602150537,MA,2501768260
0.9058050383351588,0.045949214026602174,MA,2501769415
0.9437751004016064,0.0425531914893617,MA,2501770360
0.9278350515463918,0.02962962962962963,MA,2501771025
0.8587662337662337,0.04158790170132325,MA,2501772215
0.9068585944115156,0.004668534080298786,MA,2501772600
0.892271662763466,0.031496062992125984,MA,2501773440
0.8429752066115702,0.03081232492997199,MA,2501773790
0.8920335429769392,0.06345475910693302,MA,2501776135
0.8526448362720404,0.03249630723781388,MA,2501777255
0.8959276018099548,0.02356902356902357,MA,2501780230
0.8762790697674419,0.03078556263269639,MA,2501780510
0.9321357285429142,0.021413276231263382,MA,2501781035
0.8707592891760905,0.055658627087198514,MA,2501943790
0.9090909090909091,0.03333333333333333,MA,2502102935
0.11221122112211221,0,MA,2502104930
0.8623265741728922,0.02599009900990099,MA,2502107665
0.81072695035461,0.0016402405686167304,MA,2502109175
0.8886389201349831,0.02278481012658228,MA,2502111315
0.8722826086956522,0.024922118380062305,MA,2502114640
0.8894095595126523,0.05268703898840885,MA,2502116495
0.8614609571788413,0.029239766081871343,MA,2502117405
0.915948275862069,0.04,MA,2502124820
0.9112068965517242,0.030274361400189215,MA,2502125100
0.8897058823529411,0.008264462809917356,MA,2502130455
0.8651488616462347,0.08097165991902834,MA,2502139765
0.8329764453961456,0.02056555269922879,MA,2502139975
0.8739255014326648,0,MA,2502141515
0.9065420560747663,0.050400916380297825,MA,2502141690
0.861392832995267,0.038461538461538464,MA,2502144105
0.8794871794871795,0.037900874635568516,MA,2502146050
0.8860759493670886,0.014285714285714285,MA,2502150250
0.9205607476635514,0.03553299492385787,MA,2502154100
0.8966450216450217,0.017501508750754374,MA,2502155745
0.906930693069307,0.039301310043668124,MA,2502155955
0.9287790697674418,0.06416275430359937,MA,2502160785
0.8447098976109215,0.012121212121212121,MA,2502167945
0.9182058047493403,0.04597701149425287,MA,2502172495
0.9004629629629629,0.054841473864610114,MA,2502174175
0.914364640883978,0.04833836858006042,MA,2502178690
0.9368421052631579,0.033707865168539325,MA,2502178865
0.8446115288220551,0.06231454005934718,MA,2502182315
0.926829268292683,0.03216374269005848,MA,2502300170
0.9011976047904192,0.023255813953488372,MA,2502308085
0.881578947368421,0.04362801377726751,MA,2502309000
0.9041666666666667,0.027649769585253458,MA,2502311665
0.8965835641735919,0.044284243048403706,MA,2502317895
0.9142011834319527,0.032362459546925564,MA,2502318455
0.8671875,0.018018018018018018,MA,2502327795
0.8807692307692307,0.028384279475982533,MA,2502328285
0.9117647058823529,0.024193548387096774,MA,2502328495
0.8838652482269503,0.031093279839518557,MA,2502330210
0.9154518950437318,0.03503184713375796,MA,2502331645
0.8822170900692841,0.02617801047120419,MA,2502333220
0.9282700421940928,0.04090909090909091,MA,2502333920
0.9176829268292683,0.036544850498338874,MA,2502338540
0.8838028169014085,0.0451527224435591,MA,2502338855
0.956081081081081,0.06007067137809187,MA,2502339450
0.9290187891440501,0.03146067415730337,MA,2502340850
0.9151138716356108,0.02262443438914027,MA,2502350145
0.8991769547325102,0.020594965675057208,MA,2502352630
0.8872180451127819,0.03248587570621469,MA,2502354310
0.8571428571428571,0.045454545454545456,MA,2502354415
0.9151515151515152,0,MA,2502357600
0.917312661498708,0.02535211267605634,MA,2502357775
0.9060336300692384,0.028384279475982533,MA,2502360330
0.9522240527182867,0.02249134948096886,MA,2502372985
0.9120879120879121,0.012048192771084338,MA,2502375260
0.9103448275862069,0.026515151515151516,MA,2502379530
0.8743001625428932,0.06031811609171659,MA,2502507000
0.8266666666666667,0.053763440860215055,MA,2502513205
0.8858447488584474,0.03221649484536082,MA,2502556585
0.9100917431192661,0.02620967741935484,MA,2502580930
0.8403361344537815,0.02,MA,2502701885
0.8633879781420765,0.03164556962025317,MA,2502702480
0.9584295612009238,0.05783132530120482,MA,2502702760
0.9421487603305785,0.017543859649122806,MA,2502703740
0.9252336448598131,0.06060606060606061,MA,2502705490
0.9436619718309859,0.022388059701492536,MA,2502706015
0.9201680672268907,0.0319634703196347,MA,2502706365
0.9553072625698324,0,MA,2502707525
0.845360824742268,0,MA,2502709105
0.9128065395095368,0.03283582089552239,MA,2502712715
0.9106529209621993,0.052830188679245285,MA,2502714395
0.9568627450980393,0.020491803278688523,MA,2502717300
0.8888888888888888,0.011904761904761904,MA,2502717685
0.7755102040816326,0,MA,2502718560
0.9094736842105263,0.02546296296296296,MA,2502723875
0.8875,0.028169014084507043,MA,2502725485
0.9321357285429142,0.03854389721627409,MA,2502726430
0.7547169811320755,0,MA,2502728740
0.9134615384615384,0.04912280701754386,MA,2502728950
0.9397781299524565,0.03709949409780776,MA,2502730560
0.8736842105263158,0.024096385542168676,MA,2502730945
0.9252336448598131,0.020202020202020204,MA,2502731435
0.9119170984455959,0.0625,MA,2502734165
0.9294117647058824,0.012658227848101266,MA,2502734795
0.9200524246395806,0.029914529914529916,MA,2502735075
0.9236947791164659,0.013043478260869565,MA,2502737420
0.9257425742574258,0.0213903743315508,MA,2502740255
0.890625,0.021929824561403508,MA,2502741165
0.9651162790697675,0.028112449799196786,MA,2502741340
0.7142857142857143,0.08571428571428572,MA,2502741585
1,0,MA,2502745105
0.8804554079696395,0.0625,MA,2502746820
0.8969072164948454,0.027586206896551724,MA,2502746925
0.9466666666666667,0,MA,2502747135
0.9591836734693877,0,MA,2502750670
0.9349593495934959,0.043478260869565216,MA,2502751825
0.8103448275862069,0,MA,2502752420
0.8536585365853658,0,MA,2502753120
0.896551724137931,0,MA,2502753225
0.9193548387096774,0.06140350877192982,MA,2502755395
0.7741935483870968,0,MA,2502758580
0.9017341040462428,0.038461538461538464,MA,2502758825
0.9175491679273827,0.026380873866446827,MA,2502761800
0.8845265588914549,0.07571801566579635,MA,2502763165
0.8961748633879781,0.012195121951219513,MA,2502763270
0.9449152542372882,0.04484304932735426,MA,2502766105
0.8910505836575876,0.034934497816593885,MA,2502767385
0.6865671641791045,0,MA,2502768155
0.9222222222222223,0.028112449799196786,MA,2502768610
0.9051094890510949,0.03225806451612903,MA,2502769275
0.7327935222672065,0.011049723756906077,MA,2502771480
0.8883248730964467,0.002857142857142857,MA,2502771620
0.96875,0,MA,2502773090
0.8564814814814815,0.03783783783783784,MA,2502773895
0.8831521739130435,0.043076923076923075,MA,2502775015
0.8586206896551725,0.08032128514056225,MA,2502775155
0.875,0,MA,2502775400
0.8807947019867549,0.045112781954887216,MA,2502777010
0.9112426035502958,0.025974025974025976,MA,2502780405
0.8321566110397947,0.051677593521018125,MA,2502782000
0.7867803837953091,0.01084010840108401,MD,2400100000
0.7798993887596689,0.009085864891108337,MD,2400300000
0.75309617918313565,0.021943416974907527,MD,2400500000
0.7963636363636364,0.009962640099626401,MD,2400900000
0.7982456140350878,0.013186813186813187,MD,2401100000
0.7861823628533983,0.018814003334127173,MD,2401300000
0.7829089339663358,0.008269018743109152,MD,2401500000
0.7762823768410361,0.009159306509649984,MD,2401700000
0.8320388349514564,0.010501750291715286,MD,2401900000
0.759697861989502,0.017357600269632626,MD,2402100000
0.8175895765472313,0.006640106241699867,MD,2402300000
0.7734446130500758,0.011967824210319796,MD,2402500000
0.7629939404284373,0.016442953020134227,MD,2402700000
0.8322981366459627,0.016791044776119403,MD,2402900000
0.7977625393234598,0.007554442942909679,MD,2403100000
0.778866035477201,0.02980764752456802,MD,2403300000
0.8070054945054945,0.01702127659574468,MD,2403500000
0.8036556603773585,0.01210564930300807,MD,2403700000
0.8302658486707567,0.012315270935960592,MD,2403900000
0.8406186953597848,0.0088,MD,2404100000
0.7927178153446034,0.00984251968503937,MD,2404300000
0.7795698924731183,0.017241379310344827,MD,2404500000
0.8406426400347373,0.007231404958677686,MD,2404700000
0.7325227963525835,0.016417102651993504,MD,2451000000
NA,NA,ME,23
0.9771748492678726,0.016527104451300133,ME,2300102060
0.9691714836223507,0.012922465208747515,ME,2300119105
0.9800918836140888,0.0109375,ME,2300129255
0.9857142857142858,0.0036231884057971015,ME,2300138565
0.9753637804350959,0.007385524372230428,ME,2300138740
0.9761321909424725,0.015047021943573668,ME,2300140035
0.9674185463659147,0.0051813471502590676,ME,2300140665
0.9681372549019608,0.002531645569620253,ME,2300140770
0.9945652173913043,0.01366120218579235,ME,2300144585
0.9850187265917603,0.024714828897338403,ME,2300146160
0.983284169124877,0.012,ME,2300160020
0.972193614830072,0.00211864406779661,ME,2300164570
0.9786614936954413,0.002973240832507433,ME,2300177800
1,0.038834951456310676,ME,2300179585
1,0,ME,2300300800
1,0,ME,2300301220
0.9753086419753086,0.012658227848101266,ME,2300301710
NA,NA,ME,2300302760
1,0,ME,2300305385
0.9827586206896551,0.017543859649122806,ME,2300307065
0.9784589892294946,0.0059271803556308214,ME,2300310565
1,0,ME,2300311020
0.9148936170212766,0.023255813953488372,ME,2300311300
1,0,ME,2300311335
0.9137931034482759,0.05660377358490566,ME,2300312000
0.9795918367346939,0,ME,2300313900
1,0.02702702702702703,ME,2300315395
1,0,ME,2300315990
1,0,ME,2300319210
0.9904761904761905,0,ME,2300319420
0.9791666666666666,0,ME,2300321380
0.9541284403669725,0.022435897435897436,ME,2300325615
0.9800884955752213,0.033860045146726865,ME,2300325755
0.991304347826087,0,ME,2300326735
1,0,ME,2300327120
1,0,ME,2300327855
1,0.02040816326530612,ME,2300328590
1,0,ME,2300330690
1,0,ME,2300330725
NaN,NaN,ME,2300332195
0.625,0,ME,2300332685
0.9560439560439561,0,ME,2300333385
0.9731343283582089,0,ME,2300333980
0.9863013698630136,0.013888888888888888,ME,2300335065
1,0.009523809523809525,ME,2300339300
1,0,ME,2300339965
1,0,ME,2300340595
0.9347826086956522,0,ME,2300341715
1,0.4,ME,2300342450
0.981859410430839,0.020785219399538105,ME,2300342520
0.956953642384106,0.010380622837370242,ME,2300343255
0.9640287769784173,0.03731343283582089,ME,2300343710
1,0,ME,2300343990
1,0.037037037037037035,ME,2300345180
0.9529411764705882,0.012345679012345678,ME,2300346685
1,0,ME,2300347175
1,0,ME,2300348120
1,0,ME,2300348575
1,0.0196078431372549,ME,2300348960
0.9404761904761905,0.02531645569620253,ME,2300349415
0.9404761904761905,0,ME,2300354385
1,0.047619047619047616,ME,2300355435
1,0.16666666666666666,ME,2300356205
1,0,ME,2300358060
1,0,ME,2300360300
0.9659090909090909,0.007058823529411765,ME,2300360825
1,0,ME,2300362400
1,0,ME,2300364780
0.9692307692307692,0.015873015873015872,ME,2300365025
0.9444444444444444,0,ME,2300365200
0.9913793103448276,0,ME,2300367790
0.9743589743589743,0,ME,2300369260
1,0,ME,2300373472
0.96875,0,ME,2300374405
0.9828571428571429,0,ME,2300378570
0.8888888888888888,0,ME,2300379270
0.9795918367346939,0,ME,2300379865
0.9694656488549618,0.007874015748031496,ME,2300380285
1,0,ME,2300382770
1,0,ME,2300383540
1,0,ME,2300383785
1,0,ME,2300386865
1,0,ME,2300387215
0.9774011299435028,0.017341040462427744,ME,2300502655
0.9756838905775076,0.01557632398753894,ME,2300507170
0.981214504150284,0.003561887800534283,ME,2300508430
0.9815573770491803,0.006784968684759917,ME,2300510180
0.9822866344605475,0.013114754098360656,ME,2300511125
0.9863515312916112,0.00809989875126561,ME,2300515430
0.9854442754725179,0.0068342151675485005,ME,2300524495
0.9793161671591388,0.00646551724137931,ME,2300526525
0.9583333333333334,0,ME,2300527025
0.9755050505050505,0.0023297954957287085,ME,2300528240
0.978917378917379,0.002328288707799767,ME,2300528870
0.9766536964980544,0.0015936254980079682,ME,2300531390
0.9866666666666667,0.010810810810810811,ME,2300531600
0.9807692307692307,0,ME,2300541067
0.9700996677740864,0.0017123287671232876,ME,2300548085
0.9844961240310077,0.00984251968503937,ME,2300548820
0.9820179820179821,0.009155645981688708,ME,2300553860
0.9729305877539888,0.012474595276473474,ME,2300560545
0.9857651245551602,0.021660649819494584,ME,2300560685
0.9549356223175965,0.019101123595505618,ME,2300561945
0.9766548042704626,0.005247048535198951,ME,2300566145
0.9961977186311787,0.022900763358778626,ME,2300566775
0.9786120941683336,0.008333333333333333,ME,2300571990
0.9740139211136891,0.016674606955693186,ME,2300573670
0.9773123909249564,0.01760204081632653,ME,2300582105
0.9776422764227642,0.001617001617001617,ME,2300586025
0.974989749897499,0.0037846930193439865,ME,2300587845
0.9807692307692307,0,ME,2300702235
0.9817073170731707,0,ME,2300710740
0.9777777777777777,0,ME,2300710915
0.9776119402985075,0.007633587786259542,ME,2300712595
0.9473684210526315,0,ME,2300714205
1,0,ME,2300716165
0.9529411764705882,0,ME,2300724005
0.9608574091332712,0.012609117361784675,ME,2300724775
0.9693877551020408,0,ME,2300734820
0.9871794871794872,0.0025974025974025974,ME,2300735625
0.9783783783783784,0.027624309392265192,ME,2300737025
0.955,0,ME,2300749345
0.971830985915493,0,ME,2300749520
1,0,ME,2300758445
0.9791666666666666,0.010638297872340425,ME,2300761840
1,0,ME,2300761875
1,0,ME,2300765655
0.9827586206896551,0,ME,2300774825
1,0.022727272727272728,ME,2300775980
0.972972972972973,0.013888888888888888,ME,2300781300
0.9635416666666666,0.010810810810810811,ME,2300785850
1,0,ME,2300901185
0.9230769230769231,0,ME,2300902165
0.9834862385321101,0.024253731343283583,ME,2300902865
0.9970501474926253,0.022189349112426034,ME,2300905700
0.9623655913978495,0.05027932960893855,ME,2300907800
0.9466019417475728,0.02564102564102564,ME,2300907975
0.9878048780487805,0.00411522633744856,ME,2300908815
0.9625,0.01948051948051948,ME,2300911265
0.8888888888888888,0.03571428571428571,ME,2300914905
0.9767441860465116,0.013605442176870748,ME,2300916935
0.9830508474576272,0.005747126436781609,ME,2300917145
NaN,NaN,ME,2300919770
0.974304068522484,0.010256410256410256,ME,2300923200
1,0.022222222222222223,ME,2300926350
NaN,NaN,ME,2300926595
0.9955555555555555,0.004464285714285714,ME,2300928450
1,0,ME,2300928975
0.9637883008356546,0.005780346820809248,ME,2300930970
0.993103448275862,0.006944444444444444,ME,2300938180
0.9583333333333334,0.028985507246376812,ME,2300943430
0.9752212389380531,0.012704174228675136,ME,2300947630
0.9823321554770318,0.007194244604316547,ME,2300955505
1,0,ME,2300955855
0.9791666666666666,0.010638297872340425,ME,2300955890
1,0.005847953216374269,ME,2300957920
0.9846938775510204,0.0051813471502590676,ME,2300967300
1,0.016129032258064516,ME,2300969750
0.9630872483221476,0,ME,2300972865
0.9642857142857143,0.022222222222222223,ME,2300974580
0.9416058394160584,0.07751937984496124,ME,2300974965
0.9791666666666666,0.014184397163120567,ME,2300975280
0.9787234042553191,0,ME,2300975455
0.9769585253456221,0,ME,2300977345
0.9157303370786517,0.006134969325153374,ME,2300977415
0.8235294117647058,0,ME,2300978920
0.9615384615384616,0,ME,2300980040
1,0,ME,2300986655
0.9739130434782609,0.004464285714285714,ME,2301100590
0.9740479548660085,0.01187373298580944,ME,2301102100
0.9707835325365206,0.005471956224350205,ME,2301104020
0.9872340425531915,0.0021551724137931034,ME,2301104475
0.9885057471264368,0.0069767441860465115,ME,2301112350
0.9780853517877739,0.01061320754716981,ME,2301112735
0.9868131868131869,0.004454342984409799,ME,2301113470
0.9745508982035929,0.013824884792626729,ME,2301124670
1,0,ME,2301124950
0.9723360655737705,0.01791359325605901,ME,2301127085
0.9984615384615385,0.012326656394453005,ME,2301130550
0.9811965811965812,0.008710801393728223,ME,2301140175
0.9733570159857904,0.010948905109489052,ME,2301143080
0.986232790988736,0.005076142131979695,ME,2301146405
0.9823321554770318,0.007194244604316547,ME,2301147770
0.9905163329820864,0.003723404255319149,ME,2301154560
0.9758241758241758,0.0045045045045045045,ME,2301159110
0.9912280701754386,0.004424778761061947,ME,2301161700
0.9770867430441899,0.0016750418760469012,ME,2301162190
1,0.056451612903225805,ME,2301163835
0.9767184035476718,0.0022701475595913734,ME,2301168385
0.9751958224543081,0.020080321285140562,ME,2301178745
0.9879518072289156,0,ME,2301179025
0.9698492462311558,0.02849740932642487,ME,2301180740
0.9906542056074766,0,ME,2301180880
0.9746835443037974,0,ME,2301182945
0.98005698005698,0.005813953488372093,ME,2301186165
0.9866201279813845,0.00294811320754717,ME,2301186515
0.9867083659108679,0.01901743264659271,ME,2301186970
0.9691629955947136,0.00909090909090909,ME,2301301465
0.9754784688995215,0.007357449417535254,ME,2301309725
0.9847908745247148,0.011583011583011582,ME,2301315780
0.9832402234636871,0,ME,2301326805
0.9628482972136223,0.00964630225080386,ME,2301333840
1,0.07142857142857142,ME,2301335135
NaN,NaN,ME,2301344165
0.9743589743589743,0,ME,2301351620
0.9965635738831615,0.006896551724137931,ME,2301356135
0.9868238557558946,0.012649332396345749,ME,2301363590
0.9818016378525932,0.012048192771084338,ME,2301363660
0.9739776951672863,0.0057251908396946565,ME,2301365130
0.9860627177700348,0.007067137809187279,ME,2301372585
0.9698795180722891,0.018633540372670808,ME,2301376365
0.9618055555555556,0.04693140794223827,ME,2301378115
0.9701492537313433,0.005128205128205128,ME,2301379130
0.9842931937172775,0.005319148936170213,ME,2301380215
0.972972972972973,0.013888888888888888,ME,2301380425
0.9711538461538461,0,ME,2301501010
0.9741935483870968,0.005518763796909493,ME,2301506050
0.9773242630385488,0,ME,2301506120
0.965034965034965,0.007246376811594203,ME,2301506855
0.9829984544049459,0.015723270440251572,ME,2301507485
0.9552238805970149,0.005859375,ME,2301516235
0.9863013698630136,0.004629629629629629,ME,2301518475
0.9693877551020408,0,ME,2301522675
0.9801587301587301,0.004048582995951417,ME,2301535695
0.9411764705882353,0,ME,2301546335
0.9689119170984456,0.0106951871657754,ME,2301548645
0.9770992366412213,0.026041666666666668,ME,2301549660
0.9850746268656716,0.015151515151515152,ME,2301569645
0.9545454545454546,0,ME,2301570240
0.9716981132075472,0.02912621359223301,ME,2301571955
0.9815140845070423,0.0017937219730941704,ME,2301579550
0.9823008849557522,0,ME,2301584135
0.9450261780104712,0,ME,2301585010
0.983127109111361,0.010297482837528604,ME,2301587075
0.9782608695652174,0.011111111111111112,ME,2301701325
0.9839449541284404,0.002331002331002331,ME,2301704825
0.9752475247524752,0.015228426395939087,ME,2301708150
0.9851851851851852,0,ME,2301708710
0.9473684210526315,0,ME,2301709550
1,0,ME,2301710005
0.976878612716763,0.01775147928994083,ME,2301717250
0.9842767295597484,0.006389776357827476,ME,2301717740
0.9657534246575342,0.02364066193853428,ME,2301726910
0.9090909090909091,0,ME,2301727505
0.987012987012987,0,ME,2301729710
1,0.025,ME,2301731110
0.8602941176470589,0.017094017094017096,ME,2301731670
0.9714285714285714,0.007352941176470588,ME,2301732370
0.995575221238938,0.008888888888888889,ME,2301733315
1,0,ME,2301739422
1,0,ME,2301741365
1,0,ME,2301742835
0.9688385269121813,0.03508771929824561,ME,2301745285
0.989010989010989,0,ME,2301749275
0.9830747531734838,0.00430416068866571,ME,2301754000
0.9819494584837545,0.011029411764705883,ME,2301755960
0.9733333333333334,0.005870841487279843,ME,2301756310
0.986468200270636,0,ME,2301756625
0.9780821917808219,0,ME,2301758270
0.9878048780487805,0,ME,2301760405
0.9859154929577465,0,ME,2301764185
0.9719101123595506,0.0038535645472061657,ME,2301764290
0.9666666666666667,0,ME,2301774510
1,0,ME,2301774685
0.967479674796748,0,ME,2301775035
0.9193548387096774,0,ME,2301775595
1,0,ME,2301778465
1,0,ME,2301780635
0.9829787234042553,0.012987012987012988,ME,2301783890
0.9754601226993865,0,ME,2301787355
0.9836065573770492,0,ME,2301901115
0.9671333649738966,0.015090172984909826,ME,2301902795
0.9891304347826086,0.02197802197802198,ME,2301906575
0.9574468085106383,0,ME,2301906680
0.9715120525931337,0.004511278195488722,ME,2301906925
0.9285714285714286,0,ME,2301909200
0.9545454545454546,0,ME,2301910670
NaN,NaN,ME,2301910810
0.9824561403508771,0.026785714285714284,ME,2301912105
1,0,ME,2301912525
1,0.014814814814814815,ME,2301913365
0.9869281045751634,0.013245033112582781,ME,2301914310
0.9785714285714285,0,ME,2301914380
0.9905437352245863,0,ME,2301917530
0.9712230215827338,0.007407407407407408,ME,2301917950
NaN,NaN,ME,2301918580
0.9864864864864865,0.0182648401826484,ME,2301921030
0.9919354838709677,0.0027100271002710027,ME,2301922535
NaN,NaN,ME,2301922710
0.9804878048780488,0.004975124378109453,ME,2301923620
1,0,ME,2301923865
0.9789473684210527,0,ME,2301924110
0.990909090909091,0.03669724770642202,ME,2301927190
0.9747292418772563,0.003703703703703704,ME,2301927645
1,0.02,ME,2301929185
0.9731645569620253,0.010926118626430802,ME,2301930795
0.9759152215799615,0.011846001974333662,ME,2301932510
0.9721059972105998,0.018651362984218076,ME,2301933490
1,0,ME,2301934190
0.9907407407407407,0.028037383177570093,ME,2301934365
1,0.03676470588235294,ME,2301936325
1,0,ME,2301937075
0.9574468085106383,0,ME,2301937760
1,0,ME,2301938005
0.9764705882352941,0.024096385542168676,ME,2301938530
0.979002624671916,0.002680965147453083,ME,2301938705
0.9655712050078247,0.01620745542949757,ME,2301939475
0.9629629629629629,0,ME,2301941435
0.95,0,ME,2301944270
1,0,ME,2301944340
1,0,ME,2301945005
1,0.057291666666666664,ME,2301945670
0.97953216374269,0.007462686567164179,ME,2301945810
1,0,ME,2301947560
0.9906976744186047,0.009389671361502348,ME,2301948505
0.9792746113989638,0,ME,2301949065
0.9913077834847887,0.0051813471502590676,ME,2301955225
0.9672435105067985,0.014696485623003195,ME,2301955565
0.9724919093851133,0.008319467554076539,ME,2301955680
0.972972972972973,0,ME,2301957045
0.9741379310344828,0.02654867256637168,ME,2301957150
0.9411764705882353,0,ME,2301957937
0.9619047619047619,0,ME,2301959950
1,0,ME,2301960790
NaN,NaN,ME,2301967160
NaN,NaN,ME,2301973250
1,0,ME,2301973600
0.9606299212598425,0,ME,2301974055
0.9848942598187311,0.006134969325153374,ME,2301978780
1,0,ME,2301981055
0.95,0,ME,2301986305
1,0,ME,2301987390
1,0,ME,2302100100
1,0,ME,2302101920
1,0,ME,2302103740
1,0.16666666666666666,ME,2302106400
0.9611650485436893,0.010101010101010102,ME,2302108325
0.9934533551554828,0.014827018121911038,ME,2302118195
0.993103448275862,0,ME,2302129535
0.9470588235294117,0.024844720496894408,ME,2302130095
1,0,ME,2302137095
1,0,ME,2302137970
1,0,ME,2302144830
0.977859778597786,0.022641509433962263,ME,2302146020
0.9893617021276596,0.010752688172043012,ME,2302146580
0.9885057471264368,0,ME,2302156765
0.9923664122137404,0.038461538461538464,ME,2302165865
