pr2,pr3,State,FIPSCode,population
0.9751381215469613,0.005508341202392194,IA,19179,25445
0.9676431320191629,0.005681357032708384,IA,19181,35810
0.9832950511589058,0.009131450414100658,IA,19183,16381
0.972875226039783,0.0055762081784386614,IA,19185,4839
0.9690013159818687,0.008601177003168854,IA,19187,28459
0.9772978959025471,0.01189801699716714,IA,19189,8166
0.9855429098738849,0.004525593008739076,IA,19191,16594
0.9456161921876478,0.002350470094018804,IA,19193,70142
0.9677926158680282,0.025974025974025976,IA,19195,5922
0.9771551724137931,0.0070577856197618,IA,19197,9365
0.9346153846153846,0.04526748971193416,KS,20001,9944
0.9285714285714286,0.019230769230769232,KS,20003,5876
0.8825995807127882,0.03800475059382423,KS,20005,12619
0.9267015706806283,0,KS,20007,3704
0.8528571428571429,0.01675041876046901,KS,20009,19495
0.8606060606060606,0.011737089201877934,KS,20011,10963
0.9546925566343042,0.02711864406779661,KS,20013,7324
0.931548440518907,0.045925925925925926,KS,20015,48458
0.912568306010929,0,KS,20017,2052
0.8551401869158879,0,KS,20019,2761
0.9118852459016393,0.0044943820224719105,KS,20021,15647
0.9636363636363636,0,KS,20023,2046
0.8962962962962963,0.008264462809917356,KS,20025,1546
0.8470588235294118,0.005555555555555556,KS,20027,6222
0.9122257053291536,0.010309278350515464,KS,20029,7135
0.9580838323353293,0.025,KS,20031,6492
0.6527777777777778,0.3829787234042553,KS,20033,1400
0.8454164170161773,0.04819277108433735,KS,20035,26632
0.9076923076923077,0.02824858757062147,KS,20037,29687
0.9861111111111112,1,KS,20039,2316
0.928125,0.05387205387205387,KS,20041,14564
0.9545454545454546,0.04365079365079365,KS,20043,6156
0.9317906632584421,0.02598902685532775,KS,20045,89390
0.8947368421052632,0,KS,20047,2103
0.9781021897810219,0.007462686567164179,KS,20049,2094
0.9436741767764298,0.01652892561983471,KS,20051,22271
0.9293478260869565,0.029239766081871343,KS,20053,5097
0.8846918489065606,0.017977528089887642,KS,20055,20601
0.9245076586433261,0.009467455621301775,KS,20057,17329
0.8599397590361446,0.040280210157618214,KS,20059,19098
0.8573913043478261,0.02636916835699797,KS,20061,24192
0.9459459459459459,0.02857142857142857,KS,20063,2047
0.9459459459459459,0.0380952380952381,KS,20065,2033
0.8954248366013072,0.014598540145985401,KS,20067,4217
0.9171270718232044,0.012048192771084338,KS,20069,3923
0.9069767441860465,0.05128205128205128,KS,20071,919
0.9446808510638298,0.02702702702702703,KS,20073,4916
0.9012345679012346,0,KS,20075,1411
0.9429347826086957,0,KS,20077,4332
0.8692708333333333,0.03055721989215099,KS,20079,25185
0.890625,0.017543859649122806,KS,20081,2378
0.9518072289156626,0.02531645569620253,KS,20083,1450
0.8827708703374778,0.008048289738430584,KS,20085,9925
0.9234449760765551,0.0069084628670120895,KS,20087,14380
0.9572953736654805,0,KS,20089,2397
0.8833920929092589,0.04586392351032952,KS,20091,404188
0.898989898989899,0.033707865168539325,KS,20093,2483
0.9193954659949622,0.010958904109589041,KS,20095,5926
0.9548022598870056,0.01775147928994083,KS,20097,1886
0.8557046979865772,0.03333333333333333,KS,20099,15780
0.9605263157894737,0.0136986301369863,KS,20101,1282
0.9563462023719405,0.010554089709762533,KS,20103,58521
0.9562841530054644,0.005714285714285714,KS,20105,2377
0.9118942731277533,0,KS,20107,7265
0.8814589665653495,0,KS,20109,2118
0.9055727554179567,0.03247863247863248,KS,20111,23560
0.8554054054054054,0.020537124802527645,KS,20113,22171
0.9100418410041841,0.02528735632183908,KS,20115,9505
0.9524886877828054,0.009501187648456057,KS,20117,7627
0.958041958041958,0,KS,20119,2947
0.9319435928877989,0.06776315789473684,KS,20121,24222
0.9525547445255474,0.019157088122605363,KS,20123,4844
0.8935128518971848,0.01643835616438356,KS,20125,25203
0.9458955223880597,0.005917159763313609,KS,20127,4459
0.8585858585858586,0.047058823529411764,KS,20129,2069
0.911504424778761,0,KS,20131,7500
0.8653846153846154,0.025396825396825397,KS,20133,12100
0.9285714285714286,0.006993006993006993,KS,20135,2282
0.8686440677966102,0.03414634146341464,KS,20137,4365
0.8943338437978561,0.008561643835616438,KS,20139,12067
0.8984375,0.043478260869565216,KS,20141,2923
0.9227272727272727,0.019704433497536946,KS,20143,4543
0.926530612244898,0.004405286343612335,KS,20145,5407
0.9418604651162791,0.030864197530864196,KS,20147,4144
0.9205240174672489,0.03320683111954459,KS,20149,15727
0.9491525423728814,0.008928571428571428,KS,20151,7135
0.952054794520548,0,KS,20153,2003
0.9148441135411819,0.014750762970498474,KS,20155,47910
0.909433962264151,0,KS,20157,3784
0.8966565349544073,0.02711864406779661,KS,20159,7380
0.8835016835016835,0.003048780487804878,KS,20161,57698
0.9141104294478528,0.04697986577181208,KS,20163,3969
0.9621212121212122,0.08661417322834646,KS,20165,2495
0.9397163120567376,0.03018867924528302,KS,20167,5428
0.9041016753321779,0.023003194888178913,KS,20169,40605
0.9285714285714286,0.013986013986013986,KS,20171,3658
0.9330164882490464,0.009116236131946391,KS,20173,351619
0.8319327731092437,0.030303030303030304,KS,20175,11296
0.9045940843297672,0.016696813691387227,KS,20177,130497
0.9025974025974026,0.07913669064748201,KS,20179,1877
0.909952606635071,0.036458333333333336,KS,20181,4558
0.9428571428571428,0.030303030303030304,KS,20183,2985
0.9345238095238095,0.025477707006369428,KS,20185,3099
0.953125,0.03278688524590164,KS,20187,1331
0.8549618320610687,0.09821428571428571,KS,20189,3297
0.9164619164619164,0.016979445933869526,KS,20191,17522
0.9325842696629213,0.012048192771084338,KS,20193,6023
0.9657534246575342,0.02127659574468085,KS,20195,2376
0.9617224880382775,0.07213930348258707,KS,20197,5182
0.9080459770114943,0,KS,20199,1129
0.9416243654822335,0.01078167115902965,KS,20201,4228
0.9824561403508771,0.017857142857142856,KS,20203,1313
0.907563025210084,0.024691358024691357,KS,20205,6776
0.9117647058823529,0.024193548387096774,KS,20207,2486
0.9139735303170207,0.008418925745074928,KS,20209,97898
0.930379746835443,0.09523809523809523,KY,21001,15094
0.9302325581395349,0.05625,KY,21003,15373
0.8848167539267016,0.01775147928994083,KY,21005,16382
0.9375,0,KY,21007,6386
0.9136125654450262,0.04871060171919771,KY,21009,32445
0.99,0.04040404040404041,KY,21011,8969
0.9221183800623053,0.04391891891891892,KY,21013,21642
0.8747315676449535,0.05564648117839607,KY,21015,88503
0.945273631840796,0.010526315789473684,KY,21017,14690
0.9620418848167539,0.02040816326530612,KY,21019,38204
0.9018867924528302,0.06694560669456066,KY,21021,23246
0.9448818897637795,0.06666666666666667,KY,21023,6312
0.937984496124031,0.05785123966942149,KY,21025,10548
0.9014778325123153,0.09289617486338798,KY,21027,15295
0.9018789144050104,0.046296296296296294,KY,21029,59472
0.957983193277311,0.008771929824561403,KY,21031,9782
0.9133333333333333,0.0072992700729927005,KY,21033,9847
0.8773148148148148,0.047493403693931395,KY,21035,29889
0.9077526987242395,0.032432432432432434,KY,21037,70472
0.9032258064516129,0.08928571428571429,KY,21039,3844
0.865979381443299,0.047619047619047616,KY,21041,7772
0.9552238805970149,0.02734375,KY,21043,21006
0.9262295081967213,0,KY,21045,12187
0.7933333333333333,0.046218487394957986,KY,21047,52334
0.9227799227799228,0.058577405857740586,KY,21049,27267
0.910828025477707,0,KY,21051,16522
0.9227053140096618,0.020942408376963352,KY,21053,7655
0.7717391304347826,0.11267605633802817,KY,21055,7045
0.9065420560747663,0.07216494845360824,KY,21057,5264
0.9064676616915422,0.050493962678375415,KY,21059,73125
0.9591836734693877,0.031914893617021274,KY,21061,9664
0.9056603773584906,0,KY,21063,6234
0.9447004608294931,0.06341463414634146,KY,21065,11233
0.8963369050585597,0.12149013066444259,KY,21067,227868
0.9705882352941176,0.01818181818181818,KY,21069,10965
0.9546742209631728,0.04747774480712166,KY,21071,29704
0.8727678571428571,0.017902813299232736,KY,21073,38478
0.8,0.08333333333333333,KY,21075,4965
0.9285714285714286,0.2153846153846154,KY,21077,6149
1,0,KY,21079,13101
0.935672514619883,0,KY,21081,17646
0.9183673469387755,0.07407407407407407,KY,21083,27496
0.8947368421052632,0.04072398190045249,KY,21085,19703
0.9553072625698324,0,KY,21087,8641
0.9220430107526881,0.023323615160349854,KY,21089,28208
0.9487179487179487,0.02702702702702703,KY,21091,6517
0.7961672473867596,0.018599562363238512,KY,21093,78887
0.9166666666666666,0.03208556149732621,KY,21095,21620
0.9078947368421053,0.004830917874396135,KY,21097,14112
0.9375,0.03636363636363636,KY,21099,13890
0.9181818181818182,0.06930693069306931,KY,21101,35230
0.9021739130434783,0.060240963855421686,KY,21103,11763
0.9787234042553191,0.043478260869565216,KY,21105,3765
0.8985507246376812,0.03225806451612903,KY,21107,35411
0.9408602150537635,0.05142857142857143,KY,21109,10322
0.8391337973704563,0.04124423963133641,KY,21111,561375
0.8310940499040307,0.04387990762124711,KY,21113,37202
0.9030837004405287,0.014634146341463415,KY,21115,17934
0.8982166159199652,0.09443099273607748,KY,21117,121239
0.9407407407407408,0.031496062992125984,KY,21119,12531
0.9316239316239316,0.01834862385321101,KY,21121,24036
0.9032258064516129,0.06428571428571428,KY,21123,10801
0.9481668773704172,0.016,KY,21125,45508
0.9461538461538461,0.056910569105691054,KY,21127,12063
0.9651162790697675,0.10843373493975904,KY,21129,5471
0.944,0.0423728813559322,KY,21131,8468
0.9216867469879518,0,KY,21133,18232
0.9705882352941176,0.010101010101010102,KY,21135,10601
0.9055793991416309,0.014218009478672985,KY,21137,18572
0.9777777777777777,0.03409090909090909,KY,21139,7445
0.875,0.10084033613445378,KY,21141,20234
0.8978102189781022,0.04065040650406504,KY,21143,7017
0.8647642679900744,0.16212338593974174,KY,21145,50384
0.9629629629629629,0.15384615384615385,KY,21147,13798
0.9425287356321839,0.024390243902439025,KY,21149,7196
0.9014962593516209,0.0636237897648686,KY,21151,67776
0.9512195121951219,0.01282051282051282,KY,21153,9840
0.9343434343434344,0.03783783783783784,KY,21155,14558
0.94,0.04964539007092199,KY,21157,24671
0.9661016949152542,0.017543859649122806,KY,21159,9847
0.9246231155778895,0.11413043478260869,KY,21161,13045
0.8666666666666667,0.08717948717948718,KY,21163,21435
0.9691358024691358,0.01910828025477707,KY,21165,4937
0.9132653061224489,0.0670391061452514,KY,21167,16375
0.9621212121212122,0.023622047244094488,KY,21169,7690
0.9173553719008265,0.08108108108108109,KY,21171,8098
0.91,0,KY,21173,20578
0.9583333333333334,0.014492753623188406,KY,21175,10772
0.924791086350975,0.06927710843373494,KY,21177,24581
0.9315403422982885,0.08923884514435695,KY,21179,33352
0.9826086956521739,0.04424778761061947,KY,21181,5410
0.9061032863849765,0.09326424870466321,KY,21183,18173
0.842741935483871,0.05422647527910686,KY,21185,46524
0.9532710280373832,0.08823529411764706,KY,21187,8093
0.9651162790697675,0.024096385542168676,KY,21189,3566
0.936046511627907,0.031055900621118012,KY,21191,11216
0.9555555555555556,0.018604651162790697,KY,21193,21633
0.9389920424403183,0.11864406779661017,KY,21195,49356
0.8666666666666667,0.03076923076923077,KY,21197,9296
0.9362416107382551,0.025089605734767026,KY,21199,48846
0.9433962264150944,0.04,KY,21201,1800
0.953757225433526,0,KY,21203,13138
0.9554455445544554,0.08808290155440414,KY,21205,19216
0.9342723004694836,0.15577889447236182,KY,21207,13521
0.8671328671328671,0.01881720430107527,KY,21209,37106
0.8743589743589744,0.05865102639296188,KY,21211,31922
0.8955223880597015,0.025,KY,21213,13301
0.8442622950819673,0.04854368932038835,KY,21215,13520
0.9228070175438596,0.045627376425855515,KY,21217,19420
0.9782608695652174,0.12222222222222222,KY,21219,8980
0.8639455782312925,0.08661417322834646,KY,21221,11056
0.8857142857142857,0.04838709677419355,KY,21223,6660
0.9333333333333333,0,KY,21225,11918
0.8820662768031189,0.03535911602209945,KY,21227,87950
0.8992248062015504,0.0603448275862069,KY,21229,9054
0.9230769230769231,0.044444444444444446,KY,21231,15940
0.9306930693069307,0,KY,21233,10051
0.9362880886426593,0.038461538461538464,KY,21235,27011
0.9565217391304348,0,KY,21237,5511
0.8438661710037175,0.06607929515418502,KY,21239,18804
0.7365269461077845,0.07200929152148665,LA,22001,45037
0.7285714285714285,0.04411764705882353,LA,22003,19415
0.8196411709159585,0.0576036866359447,LA,22005,82794
0.7436974789915967,0.011299435028248588,LA,22007,17497
0.7184873949579832,0.09941520467836257,LA,22009,31253
0.7741046831955923,0,LA,22011,26816
0.8591549295774648,0.003278688524590164,LA,22013,10727
0.8689563187729243,0.03568687643898695,LA,22015,90351
0.851764705882353,0.024861878453038673,LA,22017,188496
0.8199566160520607,0.02857142857142857,LA,22019,145512
0.7700348432055749,0.04072398190045249,LA,22021,7599
0.7554479418886199,0.060897435897435896,LA,22023,5114
0.7836990595611285,0,LA,22025,7866
0.8229166666666666,0.05063291139240506,LA,22027,13279
0.6776119402985075,0.1013215859030837,LA,22029,15316
0.8244147157190636,0.018255578093306288,LA,22031,20410
0.772565157750343,0.038884943181818184,LA,22033,331861
0.5764705882352941,0.16326530612244897,LA,22035,5602
0.7740963855421686,0.05058365758754864,LA,22037,15884
0.6398104265402843,0.1,LA,22039,24148
0.7685185185185185,0.05120481927710843,LA,22041,15202
0.8498985801217038,0.00954653937947494,LA,22043,16839
0.7980513728963685,0.03995560488346282,LA,22045,52527
0.7730496453900709,0.0779816513761468,LA,22047,25878
0.8127340823970037,0.004608294930875576,LA,22049,12308
0.7868852459016393,0.04233870967741935,LA,22051,311922
0.848966613672496,0.04119850187265917,LA,22053,23300
0.813937035726919,0.025206431986093004,LA,22055,172930
0.8013468013468014,0.1134453781512605,LA,22057,72547
0.783625730994152,0.018656716417910446,LA,22059,11187
0.814866760168303,0.043029259896729774,LA,22061,36511
0.8234649122807017,0.006657789613848202,LA,22063,98814
0.746268656716418,0.04857142857142857,LA,22065,8901
0.880248833592535,0.014134275618374558,LA,22067,20039
0.7965260545905707,0.0514018691588785,LA,22069,29635
0.6775396085740913,0.056003144036156416,LA,22071,292177
0.8035102739726028,0.02663825253063399,LA,22073,115005
0.8662790697674418,0.013422818791946308,LA,22075,16600
0.7115009746588694,0.07671232876712329,LA,22077,16995
0.7802397384671268,0.04655493482309125,LA,22079,97016
0.7746113989637305,0,LA,22081,6558
0.7769516728624535,0.06698564593301436,LA,22083,15500
0.800531914893617,0.18604651162790697,LA,22085,18109
0.7147435897435898,0.03587443946188341,LA,22087,31149
0.7462311557788944,0.037037037037037035,LA,22089,38342
0.7390243902439024,0.019801980198019802,LA,22091,8249
0.7809110629067245,0.011111111111111112,LA,22093,16405
0.7753479125248509,0.14871794871794872,LA,22095,31995
0.7683741648106904,0,LA,22097,60636
0.7718191377497371,0.013623978201634877,LA,22099,39398
0.7956204379562044,0.022018348623853212,LA,22101,38541
0.7966267895665817,0.020433284096504186,LA,22103,181893
0.8369845360824743,0.037721324095458045,LA,22105,94054
0.7406542056074766,0.04100946372239748,LA,22107,3581
0.7889125799573561,0.0972972972972973,LA,22109,81701
0.8448275862068966,0.02857142857142857,LA,22111,17041
0.8326693227091634,0,LA,22113,43007
0.7983333333333333,0.020876826722338204,LA,22115,37596
0.7389885807504079,0,LA,22117,34629
0.8315217391304348,0.07352941176470588,LA,22119,30938
0.671264367816092,0.00684931506849315,LA,22121,18608
0.7962382445141066,0.03543307086614173,LA,22123,8603
0.7650273224043715,0.05714285714285714,LA,22125,12720
0.7207446808510638,0,LA,22127,11471
0.9800918836140888,0.0109375,ME,23001,82619
0.9691714836223507,0.012922465208747515,ME,23001,82619
0.9771748492678726,0.016527104451300133,ME,23001,82619
0.9761321909424725,0.015047021943573668,ME,23001,82619
1,0.038834951456310676,ME,23001,82619
0.9786614936954413,0.002973240832507433,ME,23001,82619
0.9753637804350959,0.007385524372230428,ME,23001,82619
0.9945652173913043,0.01366120218579235,ME,23001,82619
0.9674185463659147,0.0051813471502590676,ME,23001,82619
0.9857142857142858,0.0036231884057971015,ME,23001,82619
0.9681372549019608,0.002531645569620253,ME,23001,82619
0.983284169124877,0.012,ME,23001,82619
0.972193614830072,0.00211864406779661,ME,23001,82619
0.9850187265917603,0.024714828897338403,ME,23001,82619
0.9731343283582089,0,ME,23003,55291
1,0,ME,23003,55291
1,0.009523809523809525,ME,23003,55291
1,0,ME,23003,55291
0.9827586206896551,0.017543859649122806,ME,23003,55291
0.9753086419753086,0.012658227848101266,ME,23003,55291
1,0,ME,23003,55291
0.9148936170212766,0.023255813953488372,ME,23003,55291
1,0,ME,23003,55291
0.9784589892294946,0.0059271803556308214,ME,23003,55291
NaN,NaN,ME,23003,55291
0.625,0,ME,23003,55291
0.9560439560439561,0,ME,23003,55291
1,0,ME,23003,55291
0.9904761904761905,0,ME,23003,55291
0.9791666666666666,0,ME,23003,55291
1,0,ME,23003,55291
0.9800884955752213,0.033860045146726865,ME,23003,55291
0.991304347826087,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0.02040816326530612,ME,23003,55291
0.9137931034482759,0.05660377358490566,ME,23003,55291
0.9795918367346939,0,ME,23003,55291
1,0.02702702702702703,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
0.9863013698630136,0.013888888888888888,ME,23003,55291
1,0,ME,23003,55291
1,0.0196078431372549,ME,23003,55291
0.9404761904761905,0.02531645569620253,ME,23003,55291
0.9347826086956522,0,ME,23003,55291
1,0.4,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
0.9529411764705882,0.012345679012345678,ME,23003,55291
0.9692307692307692,0.015873015873015872,ME,23003,55291
NA,NA,ME,23003,55291
1,0,ME,23003,55291
0.9743589743589743,0,ME,23003,55291
1,0,ME,23003,55291
0.9404761904761905,0,ME,23003,55291
1,0.047619047619047616,ME,23003,55291
1,0.16666666666666666,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
0.9659090909090909,0.007058823529411765,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
1,0,ME,23003,55291
0.9444444444444444,0,ME,23003,55291
0.9541284403669725,0.022435897435897436,ME,23003,55291
0.8888888888888888,0,ME,23003,55291
0.9795918367346939,0,ME,23003,55291
0.96875,0,ME,23003,55291
0.9828571428571429,0,ME,23003,55291
1,0,ME,23003,55291
1,0.037037037037037035,ME,23003,55291
0.9694656488549618,0.007874015748031496,ME,23003,55291
1,0,ME,23003,55291
0.9640287769784173,0.03731343283582089,ME,23003,55291
0.981859410430839,0.020785219399538105,ME,23003,55291
0.9913793103448276,0,ME,23003,55291
0.956953642384106,0.010380622837370242,ME,23003,55291
0.9774011299435028,0.017341040462427744,ME,23005,224910
0.9815573770491803,0.006784968684759917,ME,23005,224910
0.981214504150284,0.003561887800534283,ME,23005,224910
0.9866666666666667,0.010810810810810811,ME,23005,224910
0.9756838905775076,0.01557632398753894,ME,23005,224910
0.9854442754725179,0.0068342151675485005,ME,23005,224910
0.9822866344605475,0.013114754098360656,ME,23005,224910
0.9807692307692307,0,ME,23005,224910
0.9863515312916112,0.00809989875126561,ME,23005,224910
0.9740139211136891,0.016674606955693186,ME,23005,224910
0.9773123909249564,0.01760204081632653,ME,23005,224910
0.9776422764227642,0.001617001617001617,ME,23005,224910
0.974989749897499,0.0037846930193439865,ME,23005,224910
0.9700996677740864,0.0017123287671232876,ME,23005,224910
0.9844961240310077,0.00984251968503937,ME,23005,224910
0.9766548042704626,0.005247048535198951,ME,23005,224910
0.9729305877539888,0.012474595276473474,ME,23005,224910
0.9857651245551602,0.021660649819494584,ME,23005,224910
0.9549356223175965,0.019101123595505618,ME,23005,224910
0.978917378917379,0.002328288707799767,ME,23005,224910
0.9961977186311787,0.022900763358778626,ME,23005,224910
0.9786120941683336,0.008333333333333333,ME,23005,224910
0.9755050505050505,0.0023297954957287085,ME,23005,224910
0.9766536964980544,0.0015936254980079682,ME,23005,224910
0.9820179820179821,0.009155645981688708,ME,23005,224910
0.9583333333333334,0,ME,23005,224910
0.9793161671591388,0.00646551724137931,ME,23005,224910
1,0,ME,23007,24506
0.9817073170731707,0,ME,23007,24506
0.9777777777777777,0,ME,23007,24506
0.9807692307692307,0,ME,23007,24506
1,0,ME,23007,24506
0.9529411764705882,0,ME,23007,24506
1,0,ME,23007,24506
0.9473684210526315,0,ME,23007,24506
0.9783783783783784,0.027624309392265192,ME,23007,24506
0.955,0,ME,23007,24506
0.971830985915493,0,ME,23007,24506
0.9827586206896551,0,ME,23007,24506
0.9776119402985075,0.007633587786259542,ME,23007,24506
0.9791666666666666,0.010638297872340425,ME,23007,24506
0.972972972972973,0.013888888888888888,ME,23007,24506
0.9608574091332712,0.012609117361784675,ME,23007,24506
0.9693877551020408,0,ME,23007,24506
1,0.022727272727272728,ME,23007,24506
0.9635416666666666,0.010810810810810811,ME,23007,24506
1,0,ME,23007,24506
0.9871794871794872,0.0025974025974025974,ME,23007,24506
0.9787234042553191,0,ME,23009,43903
0.8235294117647058,0,ME,23009,43903
0.9791666666666666,0.014184397163120567,ME,23009,43903
0.9769585253456221,0,ME,23009,43903
0.9466019417475728,0.02564102564102564,ME,23009,43903
0.9878048780487805,0.00411522633744856,ME,23009,43903
0.9625,0.01948051948051948,ME,23009,43903
0.9623655913978495,0.05027932960893855,ME,23009,43903
1,0,ME,23009,43903
0.9830508474576272,0.005747126436781609,ME,23009,43903
NaN,NaN,ME,23009,43903
0.974304068522484,0.010256410256410256,ME,23009,43903
1,0.022222222222222223,ME,23009,43903
NaN,NaN,ME,23009,43903
0.9416058394160584,0.07751937984496124,ME,23009,43903
1,0,ME,23009,43903
0.9637883008356546,0.005780346820809248,ME,23009,43903
0.993103448275862,0.006944444444444444,ME,23009,43903
0.9583333333333334,0.028985507246376812,ME,23009,43903
0.9752212389380531,0.012704174228675136,ME,23009,43903
0.9823321554770318,0.007194244604316547,ME,23009,43903
0.9767441860465116,0.013605442176870748,ME,23009,43903
0.9791666666666666,0.010638297872340425,ME,23009,43903
1,0.005847953216374269,ME,23009,43903
0.9846938775510204,0.0051813471502590676,ME,23009,43903
1,0.016129032258064516,ME,23009,43903
0.9630872483221476,0,ME,23009,43903
0.9955555555555555,0.004464285714285714,ME,23009,43903
1,0,ME,23009,43903
0.9230769230769231,0,ME,23009,43903
0.9834862385321101,0.024253731343283583,ME,23009,43903
0.9970501474926253,0.022189349112426034,ME,23009,43903
0.9642857142857143,0.022222222222222223,ME,23009,43903
0.9615384615384616,0,ME,23009,43903
1,0,ME,23009,43903
0.9157303370786517,0.006134969325153374,ME,23009,43903
0.8888888888888888,0.03571428571428571,ME,23009,43903
0.9723360655737705,0.01791359325605901,ME,23011,95609
0.9739130434782609,0.004464285714285714,ME,23011,95609
0.9740479548660085,0.01187373298580944,ME,23011,95609
1,0,ME,23011,95609
0.9912280701754386,0.004424778761061947,ME,23011,95609
0.9770867430441899,0.0016750418760469012,ME,23011,95609
0.9707835325365206,0.005471956224350205,ME,23011,95609
0.9733570159857904,0.010948905109489052,ME,23011,95609
0.9751958224543081,0.020080321285140562,ME,23011,95609
0.9879518072289156,0,ME,23011,95609
1,0.056451612903225805,ME,23011,95609
0.9767184035476718,0.0022701475595913734,ME,23011,95609
0.9746835443037974,0,ME,23011,95609
0.986232790988736,0.005076142131979695,ME,23011,95609
0.9823321554770318,0.007194244604316547,ME,23011,95609
0.9905163329820864,0.003723404255319149,ME,23011,95609
0.9758241758241758,0.0045045045045045045,ME,23011,95609
0.9872340425531915,0.0021551724137931034,ME,23011,95609
0.9885057471264368,0.0069767441860465115,ME,23011,95609
0.9780853517877739,0.01061320754716981,ME,23011,95609
0.9868131868131869,0.004454342984409799,ME,23011,95609
0.9745508982035929,0.013824884792626729,ME,23011,95609
0.98005698005698,0.005813953488372093,ME,23011,95609
0.9698492462311558,0.02849740932642487,ME,23011,95609
0.9811965811965812,0.008710801393728223,ME,23011,95609
0.9984615384615385,0.012326656394453005,ME,23011,95609
0.9866201279813845,0.00294811320754717,ME,23011,95609
0.9867083659108679,0.01901743264659271,ME,23011,95609
0.9906542056074766,0,ME,23011,95609
0.9965635738831615,0.006896551724137931,ME,23013,31876
0.9691629955947136,0.00909090909090909,ME,23013,31876
0.9832402234636871,0,ME,23013,31876
1,0.07142857142857142,ME,23013,31876
NaN,NaN,ME,23013,31876
0.9743589743589743,0,ME,23013,31876
0.9628482972136223,0.00964630225080386,ME,23013,31876
0.9860627177700348,0.007067137809187279,ME,23013,31876
0.9818016378525932,0.012048192771084338,ME,23013,31876
0.9739776951672863,0.0057251908396946565,ME,23013,31876
0.9754784688995215,0.007357449417535254,ME,23013,31876
0.9847908745247148,0.011583011583011582,ME,23013,31876
0.9698795180722891,0.018633540372670808,ME,23013,31876
0.9618055555555556,0.04693140794223827,ME,23013,31876
0.9868238557558946,0.012649332396345749,ME,23013,31876
0.9842931937172775,0.005319148936170213,ME,23013,31876
0.972972972972973,0.013888888888888888,ME,23013,31876
0.9701492537313433,0.005128205128205128,ME,23013,31876
0.965034965034965,0.007246376811594203,ME,23015,27783
0.9773242630385488,0,ME,23015,27783
0.9815140845070423,0.0017937219730941704,ME,23015,27783
0.9829984544049459,0.015723270440251572,ME,23015,27783
0.9716981132075472,0.02912621359223301,ME,23015,27783
0.9863013698630136,0.004629629629629629,ME,23015,27783
0.9823008849557522,0,ME,23015,27783
0.9801587301587301,0.004048582995951417,ME,23015,27783
0.9411764705882353,0,ME,23015,27783
0.9689119170984456,0.0106951871657754,ME,23015,27783
0.9693877551020408,0,ME,23015,27783
0.9850746268656716,0.015151515151515152,ME,23015,27783
0.9545454545454546,0,ME,23015,27783
0.9711538461538461,0,ME,23015,27783
0.9741935483870968,0.005518763796909493,ME,23015,27783
0.9770992366412213,0.026041666666666668,ME,23015,27783
0.9450261780104712,0,ME,23015,27783
0.983127109111361,0.010297482837528604,ME,23015,27783
0.9552238805970149,0.005859375,ME,23015,27783
1,0.025,ME,23017,45357
0.9752475247524752,0.015228426395939087,ME,23017,45357
0.9851851851851852,0,ME,23017,45357
0.9473684210526315,0,ME,23017,45357
0.9839449541284404,0.002331002331002331,ME,23017,45357
0.9842767295597484,0.006389776357827476,ME,23017,45357
0.9657534246575342,0.02364066193853428,ME,23017,45357
0.9090909090909091,0,ME,23017,45357
0.987012987012987,0,ME,23017,45357
0.986468200270636,0,ME,23017,45357
0.9780821917808219,0,ME,23017,45357
0.9714285714285714,0.007352941176470588,ME,23017,45357
0.995575221238938,0.008888888888888889,ME,23017,45357
0.9719101123595506,0.0038535645472061657,ME,23017,45357
1,0,ME,23017,45357
1,0,ME,23017,45357
1,0,ME,23017,45357
1,0,ME,23017,45357
0.976878612716763,0.01775147928994083,ME,23017,45357
1,0,ME,23017,45357
0.9829787234042553,0.012987012987012988,ME,23017,45357
0.9754601226993865,0,ME,23017,45357
0.9819494584837545,0.011029411764705883,ME,23017,45357
0.9733333333333334,0.005870841487279843,ME,23017,45357
0.9878048780487805,0,ME,23017,45357
0.8602941176470589,0.017094017094017096,ME,23017,45357
0.9782608695652174,0.011111111111111112,ME,23017,45357
0.9666666666666667,0,ME,23017,45357
1,0,ME,23017,45357
0.967479674796748,0,ME,23017,45357
0.9193548387096774,0,ME,23017,45357
1,0,ME,23017,45357
0.9688385269121813,0.03508771929824561,ME,23017,45357
0.989010989010989,0,ME,23017,45357
0.9830747531734838,0.00430416068866571,ME,23017,45357
0.9859154929577465,0,ME,23017,45357
NaN,NaN,ME,23019,122346
0.9891304347826086,0.02197802197802198,ME,23019,122346
0.9574468085106383,0,ME,23019,122346
0.9712230215827338,0.007407407407407408,ME,23019,122346
0.9285714285714286,0,ME,23019,122346
0.9545454545454546,0,ME,23019,122346
NaN,NaN,ME,23019,122346
0.9824561403508771,0.026785714285714284,ME,23019,122346
1,0,ME,23019,122346
